"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"387","X9.Sep","SPARC","X9.Sep.SPARC",0.335910981239162
"388","X9.Sep","PIK3R1","X9.Sep.PIK3R1",0.335910981239162
"389","X9.Sep","MLF1","X9.Sep.MLF1",0.335910981239162
"390","X9.Sep","LIMK1","X9.Sep.LIMK1",0.335910981239162
"391","X9.Sep","FOLR1","X9.Sep.FOLR1",0.335910981239162
"392","X9.Sep","AOC3","X9.Sep.AOC3",0.335910981239162
"393","X9.Sep","GSTP1","X9.Sep.GSTP1",0.335910981239162
"394","X9.Sep","DDR2","X9.Sep.DDR2",0.335910981239162
"395","X9.Sep","GNAS","X9.Sep.GNAS",0.335910981239162
"396","X9.Sep","IFNG","X9.Sep.IFNG",0.335910981239162
"397","X9.Sep","TRIM29","X9.Sep.TRIM29",0.335910981239162
"398","X9.Sep","ALK","X9.Sep.ALK",0.335910981239162
"399","X9.Sep","FGR","X9.Sep.FGR",0.335910981239162
"400","X9.Sep","ZNF264","X9.Sep.ZNF264",0.335910981239162
"401","X9.Sep","EPHA8","X9.Sep.EPHA8",0.335910981239162
"402","X9.Sep","FGF6","X9.Sep.FGF6",0.335910981239162
"403","X9.Sep","EPHA2","X9.Sep.EPHA2",0.335910981239162
"404","X9.Sep","MECP2","X9.Sep.MECP2",0.335910981239162
"405","X9.Sep","WNT1","X9.Sep.WNT1",0.335910981239162
"406","X9.Sep","RAD54B","X9.Sep.RAD54B",0.335910981239162
"407","X9.Sep","FGFR1","X9.Sep.FGFR1",0.335910981239162
"408","X9.Sep","MATK","X9.Sep.MATK",0.335910981239162
"409","X9.Sep","PRDM2","X9.Sep.PRDM2",0.335910981239162
"410","X9.Sep","MMP9","X9.Sep.MMP9",0.335910981239162
"411","X9.Sep","BMP4","X9.Sep.BMP4",0.335910981239162
"412","X9.Sep","TMEFF2","X9.Sep.TMEFF2",0.335910981239162
"413","X9.Sep","IL1A","X9.Sep.IL1A",0.335910981239162
"414","X9.Sep","FRZB","X9.Sep.FRZB",0.335910981239162
"415","X9.Sep","HCK","X9.Sep.HCK",0.335910981239162
"416","X9.Sep","TUBB3","X9.Sep.TUBB3",0.335910981239162
"417","X9.Sep","TGFBI","X9.Sep.TGFBI",0.335910981239162
"418","X9.Sep","ALPL","X9.Sep.ALPL",0.335910981239162
"419","X9.Sep","FHIT","X9.Sep.FHIT",0.335910981239162
"420","X9.Sep","MKRN3","X9.Sep.MKRN3",0.335910981239162
"421","X9.Sep","FANCE","X9.Sep.FANCE",0.335910981239162
"422","X9.Sep","THBS2","X9.Sep.THBS2",0.335910981239162
"423","X9.Sep","IRF7","X9.Sep.IRF7",0.335910981239162
"424","X9.Sep","ELK1","X9.Sep.ELK1",0.335910981239162
