,ABI1,ABL1,ABL2,ACSL3,AKAP9,AKT1,AKT2,ALDH2,ALK,APC,ARHGEF12,ARID1A,ARNT,ASPSCR1,ASXL1,ATF1,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,BAP1,BCL10,BCL11A,BCL11B,BCL2,BCL3,BCL6,BCL7A,BCL9,BCOR,BCR,BIRC3,BLM,BMPR1A,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRIP1,BTG1,BUB1B,C2orf44,CACNA1D,CALR,CAMTA1,CANT1,CARS,CASP8,CBFA2T3,CBFB,CBL,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CD74,CD79A,CD79B,CDC73,CDH1,CDH11,CDK4,CDK6,CDKN2A,CDKN2C,CDX2,CEBPA,CHCHD7,CHEK2,CHIC2,CHN1,CIC,CIITA,CLTC,CLTCL1,CNOT3,COL1A1,COX6C,CREB1,CREB3L1,CREB3L2,CREBBP,CRTC3,CSF3R,CTNNB1,CYLD,DAXX,DDB2,DDIT3,DDX10,DDX5,DDX6,DEK,DICER1,DNM2,DNMT3A,DUX4,EGFR,EIF4A2,ELF4,ELK4,ELL,ELN,EML4,EP300,EPS15,ERBB2,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ETV1,ETV4,ETV5,ETV6,EVI1,EWSR1,EXT1,EXT2,EZH2,FAM46C,FANCA,FANCC,FANCE,FANCF,FANCG,FBXO11,FBXW7,FCGR2B,FEV,FGFR1,FGFR1OP,FGFR2,FGFR3,FH,FHIT,FIP1L1,FLI1,FLT3,FNBP1,FOXL2,FSTL3,FUBP1,FUS,FVT1,GAS7,GATA1,GATA2,GATA3,GMPS,GNA11,GNAQ,GNAS,GOLGA5,GPC3,GPHN,H3F3A,H3F3B,HERPUD1,HEY1,HIP1,HIST1H3B,HIST1H4I,HLF,HMGA1,HMGA2,HNRNPA2B1,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,IDH1,IDH2,IKZF1,IL2,IL21R,IL6ST,IL7R,IRF4,ITK,JAK1,JAK2,JAK3,JUN,KCNJ5,KDR,KIF5B,KIT,KLF4,KLK2,KRAS,KTN1,LASP1,LCK,LCP1,LHFP,LIFR,LMO1,LMO2,LPP,LYL1,MAF,MAFB,MALT1,MAP2K1,MAP2K2,MAP2K4,MAX,MDM2,MDM4,MDS1,MED12,MEN1,MET,MITF,MKL1,MLF1,MLH1,MLL,MLLT1,MLLT10,MLLT3,MLLT4,MN1,MPL,MSH2,MSH6,MSN,MTCP1,MUC1,MUTYH,MYB,MYC,MYCL1,MYCN,MYD88,MYH11,MYH9,MYST4,NACA,NCOA1,NCOA2,NCOA4,NDRG1,NF1,NF2,NFE2L2,NFIB,NFKB2,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NSD1,NT5C2,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OLIG2,OMD,PAFAH1B2,PALB2,PAX3,PAX5,PAX7,PAX8,PBRM1,PBX1,PCM1,PCSK7,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PER1,PHOX2B,PICALM,PIK3CA,PIK3R1,PIM1,PLAG1,PML,PMS1,PMS2,POT1,POU2AF1,PPARG,PPP2R1A,PRCC,PRDM1,PRDM16,PRF1,PRKAR1A,PTEN,PTPN11,PTPRC,RAC1,RAD21,RAD51L1,RAF1,RALGDS,RANBP17,RAP1GDS1,RARA,RB1,RBM15,RECQL4,REL,RET,RNF43,ROS1,RPL10,RPL22,RPL5,RPN1,RUNX1,SDC4,SDHB,SDHC,SDHD,6-Sep,SET,SETBP1,SETD2,SF3B1,SFPQ,SFRS3,SH2B3,SH3GL1,SLC34A2,SMARCA4,SMARCB1,SMARCE1,SMO,SOCS1,SOX2,SRGAP3,SS18,SS18L1,SSX1,SSX2,STAG2,STAT3,STAT5B,STK11,SUZ12,SYK,TAF15,TAL1,TBL1XR1,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL6,TERT,TFE3,TFEB,TFG,TFPT,TFRC,THRAP3,TLX1,TLX3,TMPRSS2,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TPM3,TPM4,TPR,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP6,WAS,WHSC1,WHSC1L1,WIF1,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZNF331,ZNF384,ZRSR2
SFTPB,0,0.039668,0,0,0,0.040042,0,0,0,0,0,0.0015247,0,0,0,0.012613,0.033022,0.018869,0,0,0,0,0,0,0.2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028232,0,0,0.005966,0.020833,0,0,0,0,0,0,1.50E-05,0,0,0,0,0,0.23214,0.036231,0,0,0.006609,0,0.013228,0,0,0,0.031824,0,0.051206,0,0,0,0.0049816,0,0,0,0,0,0,0.0010264,0.034605,0,0,0.0035659,0,0,0,0,0,0,0,0.019312,0,0,0,0.00056147,0.026674,0.036763,0,0.062666,0,0,0,0.01342,0,0.01128,0,0,0,0,0.012887,0,0.0045311,0,0,0,0,0,0,0,0,0,0,0.078238,0,0,0,0.014629,0,0,0,0,0,0.01715,0,0,0,0,0,0,0,0,0.0056087,0,0,0,0,0,0,0,0,0.040018,0,0,0.0082163,0,0,0,0,0,0.0097722,0,0,0,0.046881,0.0094612,0,0,0,0,0.013492,0,0,0,0.051719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010646,0,0,0,0,0,0,0,0,0,0,0,0,0.0039473,0,0,0,0,0.00087438,0,0,0,0,0.020529,0,0,0,0,0,0,0,0.025109,0.012868,0,0,0,0,0,0,0,0.0052046,0.0010736,0,0,0,0.036184,0,0,0.021169,0,0,0,0.024445,0,0,0.04168,0,0,0,0,0.0048124,0,0,0,0,0.088379,0,0,0,0,0,0.020969,0,0.0039285,0,0,0,0,0,0,0,0,0,0.0056638,0,0,0.0061406,0,0,0,0,0,0.012413,0.050101,0.00097539,0,0,0.19108,0,0,0,0,0.016627,0,0,0,0,0,0,0.015121,0,0,0,0,0,0.054223,0,0,0,0,0,0.026374,0,0.022422,0,0,0,0.0081912,0.0309,0,0,0.043433,0,0,0.045861,0.025424,0.03619,0,0,0,0.018253,0,0.0075527,0.013831,0,0,0,0,0,0,0,0.017152,0,0,0,0.011897,0.18835,0,0,0.012026,0,0,0,0,0,0,0.0043607,0,0,0,0.15892,0,0,0,0,0,0,0,0,0.00098837,0,0,0,0.026719,0.031029,0.025606,0,0.0036602,0,0,0,0,0,0,0.0057022,0,0,0,0.0032159,0,0,0,0.0037719,0.038285,0.031719,0.31307,0,0
PRDM2,0.012321,0,0,0,0,0,0,0,0,0,0,0.0023682,0,0,0,0.0024305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028919,0,0,0,0,0,0.0048204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019623,0,0,0,0,0,0.0097232,0,0,0,0.0096565,0,0,0,0,0,0,0.0026901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013766,0,0,0.039135,0,0,0,0,0,0,0,0,0,0.01974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013337,0,0,0,0,0,0,0,0,0,0.019853,0,0,0.0053567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018057,0,0,0,0,0,0,0,0,0,0,0,0.013217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008117,0,0,0,0,0,0,0,0.00067281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038696,0.0011589,0,0,0,0,0,0,0,0.014435,0.0025499,0,0,0,0.02423,0,0.0054819,0,0,0,0,0,0,0,0,0,0,0,0.011311,0,0,0,0.0093533,0,0,0,0.00032364,0,0.0037708,0,0,0,0,0,0,0,0,0,0,0,0.004753,0,0,0.90905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014759,0,0,0,0,0,0,0,0,0,0.021988,0,0,0
MMP9,0.0014066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058302,0,0,0,0,0,0.5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048993,0,0.68909,0,0,0,0,0,0,0,0,0.26514,0,0,0,0,0,0,0,0,0,0,0,0.0014779,0,0,0,0,0,0,0,0,0.027362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00078627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026465,0,0,0.055842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.0056923,0.14134,0,0,0.28105,0,0,0.099816,0,0,0,0,0,0,0,0.19003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027183,0,0,0,0,0,0,0,0,0,0.037225,0,0,0,0.059728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016388,0,0,0,0,0,0,0,0.045162,0,0.22045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014391,0,0,0,0,0,0,0,0.13151,0.14999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085511,0,0,0,0,0,0.12136,0,0,0,0,0,0,0
HLA.DPB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRAS3,0,0,0,0,0,0,0,0,0,0,0,0.022389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964,0,0,0,0,0,0,0.060755,0,0,0,0,0,0,0,0,0,0.054569,0,0,0,0,0,0,0,0,0,0,0,0,0.0028436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012585,0,0,0,0,0,0,0,0,0,0.012897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,0,0,0,0.0042701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050956,0,0,0,0,0,0,0,0,0,0.029484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTLA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020753,0,0,0,0,0,0,0,0.00020745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19289,0,0,0,0,0,0,0,0,0.046455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEACAM1,0.20434,0.29426,0.24417,0.11505,0.018637,0.0067906,0.048076,0.029018,0.002667,0.017377,0.035767,0.097399,0,0.0033556,0.11462,0.22285,0.30811,0.047699,0.11699,0,0.032715,0.010431,0.041706,0.18586,0,0,0.23811,0,6.68E-05,0.26014,0.091933,0.0059593,0.020198,0,0.039795,0.15505,0,0.018466,0,0.29853,0.086345,0.07414,0.40378,0.13349,0.049066,0,0.14335,0,0.26223,0.098767,0.052421,0.082881,0.28141,0.1352,0,0,0.020474,0.35917,0.030201,0,0,0.025349,0.025921,0.015893,0.0066346,0.1933,0.24696,0.024762,0.33706,0.033939,0.0056693,0,0.08841,0,0.15202,0.058781,0.13812,0.14243,0.72869,0,0.35575,0.0001992,0,0.042229,0.11304,0.12208,0.0062257,0.95126,0.034112,0.14814,0,0.38934,0,0.044194,0,0,0.24355,0.34133,0.00070485,0.42861,0.048627,0.0049848,0.075035,0.0010025,0,0.3885,0,0.00072037,0,0.053373,0.10969,0.074582,0.080645,0.089047,0.078094,0.076362,0.12862,0.039886,0.10482,0.0036066,0,0,0,0.10888,0.049156,0,0.23115,0.070408,0.99643,0.0011412,0,0.061967,0.030696,0.10506,0.066917,0,0.015755,0,0.24156,0.15774,0.12753,0,0.14446,0,0.092514,0,0.0972,0,0,0,0.14744,0.078239,0.022077,0.02522,0.019577,0.32283,0.043149,0.10875,0.023485,0.040834,0.62671,0.12104,0.19301,0,0.3756,0.32671,0.23885,0.20685,0,0.32357,0.11843,0,0.10389,0.21511,0.37961,0.077629,0.062913,0.11132,0.0024439,0.12369,0,0.006911,0.57912,0.1186,0.0034862,0,0,0,0.0089412,0,0,0.10947,0,6.44E-05,0,0.0026369,0.016152,0.39926,0.23915,0,0,0.2609,0.8789,0.22398,0,0.026703,0.013937,0,0.022254,0,0.023958,0.0048704,0.022232,0.88699,0,0.25926,0.016053,0.060731,0.070114,0.062792,0.076685,0.016283,0.013575,0.079858,0.53041,0,0,0.10316,0.1747,0.029958,0.0046893,0,0.056917,0.0027803,0.042084,0.040898,0.16181,0.093082,0.050515,0,0,0.070984,0,0,0.12802,0.23981,0.049712,0,0.053722,0.062322,0.3893,0.038972,0.00066873,0.47923,0.024245,0.040798,0.0032599,0.3164,0.01203,0,0.31545,0.21196,0.14329,0.31518,0.024615,0.1475,0,0.1403,0,0.00033007,0,0,0.075817,0,0,0.056148,0.04,0.021708,0,0,0,0.10042,0.21923,0.21681,0.017989,0.097103,0,0.027795,0.041445,0.31268,0.028116,0.076282,0.11846,0.23522,0.11529,0.15734,0,0.28214,0,0.13195,0,0,0.12562,0.11121,0,0.0018092,0,0.29516,0,0.06991,0.010174,0.32861,0.089957,0.08265,0.090261,0.020225,0,0.1638,0.0089202,0,0.10405,0,0,0,0.036863,0.0038006,0.41001,0.35581,0.41237,0,0,0,0.218,0.2937,0.27162,0.21836,0.41833,0,0.047357,0.32638,0.25015,0.31083,0.02553,0.044344,0,0.075228,0.075404,0.26958,0.17289,0,0,0,0.050659,0.098924,0.027339,0.33182,0.015102,0.14518,0.09924,0.017915,0.15275,0,0.021623,0,0.12843,0.38704,0.9688,0.063355,0.028261,0.59489,0.014284,0.014997,0,0,0.21281,0,0.082209,0.069462,0.01396,0.0021237,0.52177,0.034919,0,0.0031244,0.35779,0.65146,0,0.37438,0.14612,0.25599,0.1056,0.025415,0.043315,0.028795,0,0.073713,0.00092929,0.058174,0,0.025805,0.050038,0.23317,0.042024,0.24088,0.063924,0,0.1143,0.046231,0.28773,0.3003,0.47173,0.16525,0
TNK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA9,0.0047384,0,0,0,0,0,0,0,0,0,0.023436,0.0090735,0,0,0,0.0039496,0,0.081089,0.0038069,0,0,0.0018873,0,0,0.067866,0,0,0,0,0,0,0,0.0078442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2138,0,0,0.11519,0,0,0,0,0,0,0,0,0,0.01905,0,0.0082839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001536,0,0.37509,0,0,0,0,0,0,0,0.0053822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046905,0,0,0,0,0,0,0,0,0,0.0010889,0,0,0,0,0,0.019162,0,-0.12523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096856,0,0,0,0.034965,0,0,0,0,0,0,0.0095143,0,0,0,0,0,0,0,0,0,0,0,0,0.029105,0,0,0,0,0,0,0.0052978,0,0,0,0.0023623,0,0,0,0,0,0.0292,0,0,0.026095,0,0,0,0,0,0,0,0.023993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022002,0,0,0.035594,0,0,0,0,0,0,0,0,0,0,0,0,0.044618,0,0,0,0,0,0.015632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01862,0,0.018746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23028,0,2.55E-05,0,0.0078402,0,0.023431,0,0,0,0,0,0,0,0,0.0066833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010759,0,0.0024304,0,0,0,0.099037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032374,0,0,0
PDGFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
