,ABI1,ABL1,ABL2,ACSL3,AKAP9,AKT1,AKT2,ALDH2,ALK,APC,ARHGEF12,ARID1A,ARNT,ASPSCR1,ASXL1,ATF1,ATIC,ATM,ATP1A1,ATP2B3,ATRX,AXIN1,BAP1,BCL10,BCL11A,BCL11B,BCL2,BCL3,BCL6,BCL7A,BCL9,BCOR,BCR,BIRC3,BLM,BMPR1A,BRAF,BRCA1,BRCA2,BRD3,BRD4,BRIP1,BTG1,BUB1B,C2orf44,CACNA1D,CALR,CAMTA1,CANT1,CARS,CASP8,CBFA2T3,CBFB,CBL,CBLB,CBLC,CCDC6,CCNB1IP1,CCND1,CCND2,CCND3,CCNE1,CD74,CD79A,CD79B,CDC73,CDH1,CDH11,CDK4,CDK6,CDKN2A,CDKN2C,CDX2,CEBPA,CHCHD7,CHEK2,CHIC2,CHN1,CIC,CIITA,CLTC,CLTCL1,CNOT3,COL1A1,COX6C,CREB1,CREB3L1,CREB3L2,CREBBP,CRTC3,CSF3R,CTNNB1,CYLD,DAXX,DDB2,DDIT3,DDX10,DDX5,DDX6,DEK,DICER1,DNM2,DNMT3A,DUX4,EGFR,EIF4A2,ELF4,ELK4,ELL,ELN,EML4,EP300,EPS15,ERBB2,ERCC2,ERCC3,ERCC4,ERCC5,ERG,ETV1,ETV4,ETV5,ETV6,EVI1,EWSR1,EXT1,EXT2,EZH2,FAM46C,FANCA,FANCC,FANCE,FANCF,FANCG,FBXO11,FBXW7,FCGR2B,FEV,FGFR1,FGFR1OP,FGFR2,FGFR3,FH,FHIT,FIP1L1,FLI1,FLT3,FNBP1,FOXL2,FSTL3,FUBP1,FUS,FVT1,GAS7,GATA1,GATA2,GATA3,GMPS,GNA11,GNAQ,GNAS,GOLGA5,GPC3,GPHN,H3F3A,H3F3B,HERPUD1,HEY1,HIP1,HIST1H3B,HIST1H4I,HLF,HMGA1,HMGA2,HNRNPA2B1,HOXA11,HOXA9,HOXC11,HOXC13,HOXD11,HOXD13,HRAS,IDH1,IDH2,IKZF1,IL2,IL21R,IL6ST,IL7R,IRF4,ITK,JAK1,JAK2,JAK3,JUN,KCNJ5,KDR,KIF5B,KIT,KLF4,KLK2,KRAS,KTN1,LASP1,LCK,LCP1,LHFP,LIFR,LMO1,LMO2,LPP,LYL1,MAF,MAFB,MALT1,MAP2K1,MAP2K2,MAP2K4,MAX,MDM2,MDM4,MDS1,MED12,MEN1,MET,MITF,MKL1,MLF1,MLH1,MLL,MLLT1,MLLT10,MLLT3,MLLT4,MN1,MPL,MSH2,MSH6,MSN,MTCP1,MUC1,MUTYH,MYB,MYC,MYCL1,MYCN,MYD88,MYH11,MYH9,MYST4,NACA,NCOA1,NCOA2,NCOA4,NDRG1,NF1,NF2,NFE2L2,NFIB,NFKB2,NONO,NOTCH1,NOTCH2,NPM1,NR4A3,NRAS,NSD1,NT5C2,NTRK1,NTRK3,NUMA1,NUP214,NUP98,OLIG2,OMD,PAFAH1B2,PALB2,PAX3,PAX5,PAX7,PAX8,PBRM1,PBX1,PCM1,PCSK7,PDE4DIP,PDGFB,PDGFRA,PDGFRB,PER1,PHOX2B,PICALM,PIK3CA,PIK3R1,PIM1,PLAG1,PML,PMS1,PMS2,POT1,POU2AF1,PPARG,PPP2R1A,PRCC,PRDM1,PRDM16,PRF1,PRKAR1A,PTEN,PTPN11,PTPRC,RAC1,RAD21,RAD51L1,RAF1,RALGDS,RANBP17,RAP1GDS1,RARA,RB1,RBM15,RECQL4,REL,RET,RNF43,ROS1,RPL10,RPL22,RPL5,RPN1,RUNX1,SDC4,SDHB,SDHC,SDHD,X6.Sep,SET,SETBP1,SETD2,SF3B1,SFPQ,SFRS3,SH2B3,SH3GL1,SLC34A2,SMARCA4,SMARCB1,SMARCE1,SMO,SOCS1,SOX2,SRGAP3,SS18,SS18L1,SSX1,SSX2,STAG2,STAT3,STAT5B,STK11,SUZ12,SYK,TAF15,TAL1,TBL1XR1,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL6,TERT,TFE3,TFEB,TFG,TFPT,TFRC,THRAP3,TLX1,TLX3,TMPRSS2,TNFAIP3,TNFRSF14,TNFRSF17,TOP1,TP53,TPM3,TPM4,TPR,TRIM27,TRIM33,TRIP11,TRRAP,TSC1,TSC2,TSHR,U2AF1,UBR5,USP6,WAS,WHSC1,WHSC1L1,WIF1,WRN,WT1,WWTR1,XPA,XPC,XPO1,YWHAE,ZNF331,ZNF384,ZRSR2
HPSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002867591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001189811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001555879,0,0,0,0,0,0,0,0,0,0,0.002122174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000217538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001532146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345281,0,0,0,0,0,0,0,0,0,0,0.004663817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001841411,0,0,0,0,0,0.002099417,0,0.000747689,0,0,0.003026982,0,0,0,0.001035603,0,0,0,0,0.004207782,0.006052791,0,0,0,0.000856289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001018225,0,0,0,0,0,0,0.003405556,0.000373737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001818446,0,0,0,-0.000316738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002382355,0,0,0,0,0,0,0,0.003418148,0,0,0,-0.001367296,-0.001186254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002004922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM7SF3,-0.000868506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002524181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000729277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001766231,0,0,0,0,0,0,0,0,0,0,0.001643056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002066696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001556456,0,0,0,0,0,0,0,0,0,0,0.001894012,0,0,0,0,0.001944447,0,0,0,0,0,0,0,0,0,0,0.002463426,0,0,0,0,0,0,0,0,0,-0.001638755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003067757,0,0,0,0,0,0.001185309,0,0,0,0,0.002602514,0,0,0,0.001487016,0,0,0,0,0.003868757,0.003822483,0,0,0,0.001068043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.53E-05,0,0,0,0,0,0,0.001435191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02E-05,0,0,0,0,0,0.001438362,0,0,0,-0.001072035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06E-05,0,0,0,0,0,0,0,0.005530396,0,0,0,-0.000493635,-0.000718858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001260207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000162043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFKB2,0.000115558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012073812,0,0,0,0,0,0,0,0,0,0,0.000708294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002567386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001645316,0,0,0,0,0,0,0,0,0,0,-0.001483768,0,0,0,0,0.003160297,0,0,0,0,0,0,0,0,0,0,-0.003348432,0,0,0,0,0,0,0,0,0,-0.001794495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267206,0,0,0,0,0,0.001658204,0,0.001529613,0,0,-0.000135611,0,0,0,0.001248317,0,0,0,0,0.005651048,0.002137889,0,0,0,0.002192499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002837838,0,0,0,0,0,0,0.001287908,-0.000994212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00079081,0,0,0,0,0,0.001821242,0,0,0,0.000817199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350097,0,0,0,0,0,0,0,0.000270389,0,0,0,-0.000322734,-0.0024687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000950852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLH3,-0.000683362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003151359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003331929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013678305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002660856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012808,0,0,0,0,0,0,0,0,0,0,0.001594642,0,0,0,0,0.001107161,0,0,0,0,0,0,0,0,0,0,0.003232754,0,0,0,0,0,0,0,0,0,-0.001234764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000423532,0,0,0,0,0,3.49E-05,0,-0.000504568,0,0,0.002192195,0,0,0,0.000974593,0,0,0,0,0.002470851,0.001066689,0,0,0,0.00269236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002942344,0,0,0,0,0,0,0.000870372,0.00028237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303695,0,0,0,0,0,0.001757925,0,0,0,0.002871614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476164,0,0,0,0,0,0,0,0.005773836,0,0,0,-0.00177227,-0.001659922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003509564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYK2,-0.001949117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000413335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002671061,0,0,0,0,0,0,0,0,0,0,0.003543146,0,0,0,0,0.001232637,0,0,0,0,0,0,0,0,0,0,0.000183703,0,0,0,0,0,0,0,0,0,-0.004259318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415336,0,0,0,0,0,0.000402368,0,0.000949457,0,0,0.000838953,0,0,0,0.001592437,0,0,0,0,0,-0.001194798,0,0,0,0.003943638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005294392,0,0,0,0,0,0,-0.000371849,-0.000826767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000178924,0,0,0,0,0,0.000667162,0,0,0,-0.000285532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001049322,0,0,0,0,0,0,0,0.001143045,0,0,0,0.000284763,-0.003000994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA3A,0.000743102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002002303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001714507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006225124,0,0,0,0,0,0,0,0,0,0,0.002312247,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003508947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799618,0,0,0,0,0,0,0,0,0,0,0.007738699,0,0,0,0,-0.001182598,0,0,0,0,0,0,0,0,0,0,0.00185602,0,0,0,0,0,0,0,0,0,-0.00320747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004429252,0,0,0,0,0,0.001665061,0,0.001914076,0,0,-0.001323854,0,0,0,0,0,0,0,0,0.006872217,0.006598451,0,0,0,0.001454795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59E-06,0,0,0,0,0,0,0.000205577,-0.000741393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,0,0,0,0.00048722,0,0,0,-0.002621466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000850143,0,0,0,0,0,0,0,0.001863681,0,0,0,-0.000429662,0.00044156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000307528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKCDBP,0,0.001126889,-0.000610778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002099437,0,0,0,0.002567658,0,0,0,0,0,0,0,0,0,-0.000966108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003046128,-0.001487299,0,0,0,0.000400131,0,0,0,0,0,0,0,0,0.004117566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004041714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588793,0,0,0,0,0,0,-0.003728886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004604198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001313876,0.003496204,0,0,0,0,0,0,-0.001018567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002480692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001447827,0,0,0,0,0,0,0.003276583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004330125,0,0,0,0.000170895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001654923,0,0,0,0,0,0,0,0,0,0,0,0,0.002161489,0,0,8.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182086,0,0,0,0,0,0,0
SNRPN,0,0.001223823,0.004112195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002818395,0,0,0,0,0,0,0,0,0,-0.001252073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074659,0.001631696,0,0,0,0.002455006,0,0,0,0,0,0,0,0,-0.000588269,0,0,0,0,0,-8.80E-05,0,0,0,0,0,0,0,0,0.000365791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000313856,0,0,0,0,0,0,-0.000263547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001394583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103707,0.002949969,0,0,0,0,0,0,0.002812267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004551457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002156629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004014368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0003886,0,0,0,0,0,0,0.002178819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002179453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001485542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002351584,0,0,0,-0.003335557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003702846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002474215,0,-0.000979437,0,0,0.000144853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002173716,0,0,0,0,0,0,0
WT1,0,0.000306804,0.002004715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060168,0,0,0,0.004681186,0,0,0,0,0,0,0,0,0,-0.003004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001160886,0.003967464,0,0,0,0.00333813,0,0,0,0,0,0,0,0,0.005644431,0,0,0,0,0,0.000957512,0,0,0,0,0,0,0,0,-0.002419005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000536642,0,0,0,0,0,0,-0.002951654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002723591,0,0,0,0,0,0,0.001030633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000561799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001528769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001224584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001542339,0,0,0,0,0,0,0.003006299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001512668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001494231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005810253,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326555,0,0,0,0,0,0,0,0,0,0,-0.000894227,0,-0.002084044,0,0,0.000995733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001628511,0,0,0,0,0,0,0
MCF2,0,0.001237374,0.00301247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174006,0,0,0,0.004999134,0,0,0,0,0,0,0,0,0,-0.000974154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064148,0.005985764,0,0,0,0.005552648,0,0,0,0,0,0,0,0,0.00016996,0,0,0,0,0,0.000862519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236614,0,0,0,0,0,0,0.001861356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002830955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003397524,-0.001767755,0,0,0,0,0,0,0.005881625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003452902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000408406,0,0,0,0,0,0,0.005944381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002872635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262031,0,0,0,-0.003006329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000327109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003518874,0,0,0,0,0,0,0,0,0,0,-0.002716482,0,-0.001340436,0,0,-0.000218182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001130238,0,0,0,0,0,0,0
MEG3,0,0.005204289,0.002026715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004495125,0,0,0,0.010118509,0,0,0,0,0,0,0,0,0,-0.00207746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002228474,0.003587661,0,0,0,0.003236898,0,0,0,0,0,0,0,0,0.001413885,0,0,0,0,0,0.001956461,0,0,0,0,0,0,0,0,-0.001183971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000515673,0,0,0,0,0,0,-0.000452401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003384579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001367554,0.001034583,0,0,0,0,0,0,-0.000348789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00025904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001696863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001531285,0,0,0,0,0,0,0.001121898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001644579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000358317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002686959,0,0,0,0.001635936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004996203,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003782805,0,0,0,0,0,0,0,0,0,0,0.002620928,0,-0.001860549,0,0,0.000976606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000342867,0,0,0,0,0,0,0
CYP2E1,0,0.000406958,0.005422834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000794638,0,0,0,0.003825038,0,0,0,0,0,0,0,0,0,-0.001162104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002232781,-0.001496088,0,0,0,0.001299479,0,0,0,0,0,0,0,0,0.003128792,0,0,0,0,0,0.001786345,0,0,0,0,0,0,0,0,-0.002553522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182033,0,0,0,0,0,0,-0.002445579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001400321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003298065,0.006430936,0,0,0,0,0,0,0.002183591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004559751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000762736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003557615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001882066,0,0,0,0,0,0,0.00079741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000857516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000214639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773425,0,0,0,0.000530502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052823,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002841052,0,0,0,0,0,0,0,0,0,0,-0.006191187,0,0,0,0,0.000522015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004455362,0,0,0,0,0,0,0
